"branch_id","backend","variant","test_id","kind","name","outcome","runs","mean_total_us","mean_average_us","mean_median_us","mean_p95_us"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.surface_list_lookup_002","leaf","SurfaceRendering::XemuSurfaceListLookup002","PASS","2","20778","1038.5","998.5","1327"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.surface_list_lookup_008","leaf","SurfaceRendering::XemuSurfaceListLookup008","PASS","2","19217.5","960.5","931.5","1185.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.surface_list_lookup_032","leaf","SurfaceRendering::XemuSurfaceListLookup032","PASS","2","21189","1059","1058","1255.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.surface_list_lookup_128","leaf","SurfaceRendering::XemuSurfaceListLookup128","PASS","2","22099","1104.5","1094","1482"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.representative","group","SurfaceRendering::XemuVulkanMemoryPressureRepresentative","PASS","2","0","0","0","0"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.representative.alias_resize","leaf","SurfaceRendering::XemuVulkanMemoryPressureRepresentative-alias_resize","PASS","2","88368.5","22092","21269.5","25702.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.representative.growth","leaf","SurfaceRendering::XemuVulkanMemoryPressureRepresentative-growth","PASS","2","82577.5","20644","17761.5","29831"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.representative.idle_retention","leaf","SurfaceRendering::XemuVulkanMemoryPressureRepresentative-idle_retention","PASS","2","2645.5","661","589","904.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.representative.plateau","leaf","SurfaceRendering::XemuVulkanMemoryPressureRepresentative-plateau","PASS","2","74831.5","18707.5","18692","18893"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.representative.reuse","leaf","SurfaceRendering::XemuVulkanMemoryPressureRepresentative-reuse","PASS","2","85724.5","21430.5","20535","24654"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.stress","group","SurfaceRendering::XemuVulkanMemoryPressureStress","PASS","2","0","0","0","0"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.stress.alias_resize","leaf","SurfaceRendering::XemuVulkanMemoryPressureStress-alias_resize","PASS","2","380714.5","95178.5","91017","111866"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.stress.growth","leaf","SurfaceRendering::XemuVulkanMemoryPressureStress-growth","PASS","2","371690.5","92922","83459.5","124362.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.stress.idle_retention","leaf","SurfaceRendering::XemuVulkanMemoryPressureStress-idle_retention","PASS","2","3704.5","926","940","1131"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.stress.plateau","leaf","SurfaceRendering::XemuVulkanMemoryPressureStress-plateau","PASS","2","343002","85750.5","85584.5","88194.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","surface.vulkan_memory_pressure.stress.reuse","leaf","SurfaceRendering::XemuVulkanMemoryPressureStress-reuse","PASS","2","380637","95159","91525.5","109811"
"pr24-wait-only-vulkan-8eeb","vulkan","release","tiny_draw.arrays.fixed_function","leaf","TinyDraw::TinyDraw-arrays","PASS","2","215036","21503","21499.5","21951.5"
"pr24-wait-only-vulkan-8eeb","vulkan","release","tiny_draw.arrays.vertex_shader","leaf","TinyDraw::TinyDraw-arrays-vsh","PASS","2","213469.5","21346.5","21346.5","21672.5"
